목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,구분
CGV/대전가수원,127.35069165147829,36.30552013310163,대전광역시 서구,0.6666666666666666,주말
CGV/대전탄방,127.388958657255,36.3473317836401,대전광역시 서구,0.16666666666666666,주말
CGV/대전터미널,127.43749160282,36.3510642371679,대전광역시 동구,0.16666666666666666,주말
CGV/동수원,127.03231003231716,37.26390632559984,경기도 수원시 팔달구,0.3333333333333333,주말
CJ푸드빌/음성공장,127.45879738299884,36.98362422949852,충청북도 음성군,0.16666666666666666,주말
CS프라자호텔,127.14362502273173,36.828272994593526,충청남도 천안시 서북구,0.16666666666666666,주말
CU/공주검상공단점,127.07511216362605,36.43035842393694,금학동,0.3333333333333333,주말
CU/공주금성점,127.121258412058,36.4655623474279,웅진동,0.16666666666666666,주말
CU/공주옥룡점,127.133443725425,36.4542682902645,옥룡동,0.3333333333333333,주말
CU/공주터미널점,127.132713112866,36.4680496963496,신관동,1.0,주말
CU/금강하구유원지점,126.736913080448,36.019405611349,충청남도 서천군,0.16666666666666666,주말
CU/대전호반써밋3단지점,127.39353529770526,36.41464681044994,대전광역시 유성구,0.16666666666666666,주말
CU/백제보점,126.94159636470854,36.31748060109558,충청남도 부여군,0.16666666666666666,주말
CU/보령방조제점,126.5331887034986,36.43984963655095,충청남도 보령시,0.16666666666666666,주말
CU/세종가재마을1단지점,127.243235617032,36.5016627462632,세종특별자치시,0.16666666666666666,주말
CU/신관2호점,127.129946083488,36.4707021581541,신관동,0.6666666666666666,주말
CU/우송대서문점,127.444899669059,36.3388674372636,대전광역시 동구,0.16666666666666666,주말
CU/익산낭산점,127.031457128667,36.0750767256234,전라북도 익산시,0.16666666666666666,주말
CU/전농크레시티점,127.052904348554,37.578323588351,서울특별시 동대문구,0.16666666666666666,주말
CU/호성주공점,127.14979326007,35.8585207420107,전라북도 전주시 덕진구,0.16666666666666666,주말
G7모텔,127.159760851182,36.8180392476555,충청남도 천안시 동남구,0.16666666666666666,주말
G7무인텔,127.251136629687,36.36718543044,반포면,0.5,주말
GS25/공주공산성점,127.123156402353,36.4655916560134,웅진동,0.3333333333333333,주말
GS25/공주금강점,127.1297837641145,36.4734002290203,신관동,0.5,주말
GS25/공주금성점,127.121395646433,36.4626006971759,웅진동,0.3333333333333333,주말
GS25/공주대타운점,127.137940110117,36.4704751050864,신관동,0.16666666666666666,주말
GS25/공주우성점,127.05078639756088,36.470239873074426,우성면,0.3333333333333333,주말
GS25/공주웅진점,127.108222278206,36.4563016164819,웅진동,0.5,주말
GS25/공주중앙점,127.12290543096069,36.45643879626306,중학동,0.16666666666666666,주말
GS25/공주청룡점,127.13988298860104,36.49922164333679,의당면,0.16666666666666666,주말
GS25/뉴양산혜인점,129.15503671013553,35.38458424234932,경상남도 양산시,0.16666666666666666,주말
GS25/대전큰마을점,127.3746465636986,36.34626816337572,대전광역시 서구,0.16666666666666666,주말
GS25/도안11단지점,127.343952391686,36.3400188662454,대전광역시 유성구,0.16666666666666666,주말
GS25/반포2점,127.0206943758726,37.504482281498575,서울특별시 서초구,0.16666666666666666,주말
GS25/방서자이점,127.50101930140576,36.60112317402065,충청북도 청주시 상당구,0.16666666666666666,주말
GS25/성정5단지점,127.137362767853,36.8153206478473,충청남도 천안시 서북구,0.16666666666666666,주말
GS25/월송2단지점,127.155921876518,36.4785332923063,월송동,0.3333333333333333,주말
GS25/중부대학사점,127.460246155276,36.1942881211877,충청남도 금산군,0.16666666666666666,주말
GS25/청당센터점,127.16028211334748,36.78420991464244,충청남도 천안시 동남구,0.16666666666666666,주말
GS더프레시/공주신관점,127.14461736103752,36.47478365394902,월송동,1.1666666666666667,주말
GS더프레시/공주점,127.13417401836,36.455535788487,옥룡동,2.6666666666666665,주말
JJ오토캠핑장,126.96521647937055,36.60282441534821,유구읍,2.1666666666666665,주말
KDI국제정책대학원,127.309843953066,36.4812278440347,세종특별자치시,0.16666666666666666,주말
KFC/세종이마트점,127.2513648668005,36.47090109477213,세종특별자치시,0.5,주말
KT/공주지점,127.14986688221416,36.476061316656335,월송동,0.16666666666666666,주말
MNH엔터테인먼트,127.02999892927198,37.51889815592439,서울특별시 강남구,0.3333333333333333,주말
N7호텔,127.43734988986704,36.35261657552268,대전광역시 동구,0.16666666666666666,주말
NC백화점/순천점,127.52094732277348,34.97242979949698,전라남도 순천시,0.16666666666666666,주말
OK무인텔,127.132201854903,36.4686176182057,신관동,0.5,주말
SK바이오텍/세종공장,127.330862875694,36.5461949254423,세종특별자치시,0.16666666666666666,주말
SPC삼립/세종공장,127.276155085191,36.4177749789043,세종특별자치시,0.16666666666666666,주말
SUBWAY/공주신관점,127.14136766354504,36.4733115806733,신관동,1.5,주말
THEJAJA,127.25271981686,36.367796481274,반포면,0.5,주말
TJB대전방송,127.394094793801,36.3753017807971,대전광역시 대덕구,0.16666666666666666,주말
TLS시스템,127.20797023723529,37.186413780939695,경기도 용인시 처인구,0.16666666666666666,주말
가덕성결교회,126.759564411961,36.1931218593415,충청남도 부여군,0.16666666666666666,주말
가마1구마을회관,127.458277563191,36.6001156082535,충청북도 청주시 서원구,0.16666666666666666,주말
가마치통닭/분평점,127.4875574093758,36.60838897115653,충청북도 청주시 서원구,0.16666666666666666,주말
가오근린공원,127.459647719125,36.3032872425242,대전광역시 동구,0.16666666666666666,주말
가장맛있는족발/세종도담점,127.25769788868544,36.51502173564568,세종특별자치시,0.16666666666666666,주말
가장맛있는족발/천안쌍용점,127.1299633858108,36.80457060481911,충청남도 천안시 동남구,0.16666666666666666,주말
갈릴리수양관,127.09253448205544,36.60561915472721,정안면,1.8333333333333333,주말
감나무집/동학사점,127.2518409724039,36.36517013187924,반포면,0.6666666666666666,주말
감성커피/공주대점,127.1378729995223,36.4731464695713,신관동,0.6666666666666666,주말
감탄돼지,127.393310556294,36.4227021571594,대전광역시 유성구,0.16666666666666666,주말
갑동숯불민물장어,127.28969146649406,36.36136921879326,대전광역시 유성구,0.3333333333333333,주말
갑사,127.18764228867,36.3653519343217,계룡면,11.833333333333334,주말
강경젓갈시장,127.01464319633013,36.16074594802652,충청남도 논산시,0.16666666666666666,주말
개성집/공주점,127.12249297193074,36.46349257071954,웅진동,3.1666666666666665,주말
갤러리아백화점/센터시티점,127.104711121408,36.8005612401544,충청남도 천안시 서북구,0.5,주말
갤러리아울,127.251247557864,36.3864332389814,반포면,1.1666666666666667,주말
갯벌바지락칼국수,127.3821435644198,36.34055530077272,대전광역시 서구,0.16666666666666666,주말
건양대학교병원/권역응급의료센터,127.34196795290045,36.306743977270784,대전광역시 서구,0.5,주말
건양종자농약사,127.218173738979,36.2079081623434,충청남도 논산시,0.16666666666666666,주말
건일제약/천안공장,127.146669241642,36.8880106140386,충청남도 천안시 서북구,0.16666666666666666,주말
겨리우리피쉬,127.388534980588,36.4292440169771,대전광역시 유성구,0.16666666666666666,주말
경기대학교/수원캠퍼스,127.03514122548546,37.30114907752158,경기도 수원시 영통구,0.16666666666666666,주말
경성스포츠,127.378604570718,36.3366122009216,대전광역시 서구,0.16666666666666666,주말
계룡대쇼핑타운,127.244708697307,36.2956871508954,충청남도 계룡시,1.8333333333333333,주말
계룡산갑사유스호스텔,127.17830973172094,36.37132342198908,계룡면,0.16666666666666666,주말
계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,계룡면,0.6666666666666666,주말
계룡산국립공원/수통골지구,127.288571765261,36.3453886522964,대전광역시 유성구,0.3333333333333333,주말
계룡산국립공원/신원사지구,127.18166203284436,36.33343214348832,충청남도 논산시,0.16666666666666666,주말
계룡산국립공원/천정탐방지원센터,127.2358807624074,36.35894985279271,반포면,0.16666666666666666,주말
계룡산동학사스타펜션,127.24325179768738,36.36038457248373,반포면,0.16666666666666666,주말
계룡산동학사펜션,127.24318494178168,36.36029789212338,반포면,0.16666666666666666,주말
계룡산두부마을,127.246942623955,36.3598251328172,반포면,0.16666666666666666,주말
계룡산드림펜션,127.255164101279,36.3614361087892,반포면,0.16666666666666666,주말
계룡산등산로계곡펜션,127.21389015149217,36.38241821181924,반포면,0.16666666666666666,주말
계룡산묵사랑,127.14970494112332,36.4351857266916,옥룡동,0.16666666666666666,주말
계룡산사계절펜션,127.1680102,36.3315563,계룡면,1.8333333333333333,주말
계룡산산내음펜션,127.17214619779315,36.37153444472153,계룡면,0.16666666666666666,주말
계룡산알밤,127.128174417596,36.4706451412261,신관동,0.6666666666666666,주말
계룡산온천,127.252525409653,36.3655745109334,반포면,0.5,주말
계룡산자동차야영장,127.2417764352137,36.35771423174882,반포면,0.6666666666666666,주말
계룡산작은쉼터,127.16197785988426,36.3702401170667,계룡면,0.3333333333333333,주말
계룡산제빵소,127.139396690445,36.3525753316874,계룡면,0.8333333333333334,주말
계룡산채,127.265585605171,36.36687194005,반포면,0.16666666666666666,주말
계룡산한우곰탕,127.251969948847,36.360519527719,반포면,0.16666666666666666,주말
계룡산해피투게더펜션,127.251386680798,36.3590196950702,반포면,0.16666666666666666,주말
계룡산힐링펜션,127.2478955357298,36.36021234929804,반포면,0.3333333333333333,주말
계룡스파텔,127.348321815294,36.3556938882431,대전광역시 서구,1.8333333333333333,주말
계룡스포츠센터,127.245704517783,36.2962222159395,충청남도 계룡시,0.16666666666666666,주말
계룡웰빙클럽,127.232322908812,36.2890502805564,충청남도 계룡시,0.16666666666666666,주말
계룡장수요양병원,127.217344869914,36.2861081258151,충청남도 계룡시,0.16666666666666666,주말
계룡치킨,127.247785174316,36.3602270586489,반포면,0.16666666666666666,주말
계실리마을회관,127.046236879318,36.514806292421,사곡면,0.16666666666666666,주말
고군산군도,126.425147420764,35.8136043084018,nan nan,0.16666666666666666,주말
고기백화점,127.133007311199,36.4717006045515,신관동,0.8333333333333334,주말
고기정원,127.0420937282463,36.47228211972313,사곡면,0.6666666666666666,주말
고늘스테이,129.43210662121052,35.50073569665101,울산광역시 동구,0.16666666666666666,주말
고란초모텔,126.911584338998,36.2800727652441,충청남도 부여군,0.16666666666666666,주말
고릴라캠핑/대전점,127.29160524229054,36.360661646306085,대전광역시 유성구,0.3333333333333333,주말
고릴라캠핑/세종점,127.26831810646304,36.4690627646394,세종특별자치시,0.3333333333333333,주말
고릴라캠핑/수원점,126.97330365691766,37.246284214583135,경기도 수원시 권선구,0.16666666666666666,주말
고마게스트하우스,127.12277805884702,36.46522915928741,웅진동,0.8333333333333334,주말
고미정화덕구이,127.335381395249,36.3541349277766,대전광역시 유성구,0.16666666666666666,주말
고반식당/대전반석점,127.31280102013,36.3928285739194,대전광역시 유성구,0.16666666666666666,주말
고사리잡화점,127.131452046614,36.4546192105042,옥룡동,0.16666666666666666,주말
고성리노인회관,127.501432460121,37.7158223781643,경기도 가평군,0.16666666666666666,주말
고운드림,129.115099321404,35.1653436768324,부산광역시 수영구,0.16666666666666666,주말
고운뜰공원,127.236289130791,36.5125653616269,세종특별자치시,0.16666666666666666,주말
고운순메밀막국수,127.23309654765973,36.49774042857859,세종특별자치시,0.5,주말
고운피부과의원,127.141173229453,36.4740892686021,신관동,0.6666666666666666,주말
고은어버이집,127.085777709249,36.4890716922984,우성면,0.16666666666666666,주말
고창읍성,126.704868949804,35.4297310502044,전라북도 고창군,0.16666666666666666,주말
고척근린공원,126.8523004708702,37.50516842310723,서울특별시 구로구,0.16666666666666666,주말
고피자/세종다정점,127.2453363293592,36.49282260766952,세종특별자치시,0.16666666666666666,주말
고향손칼국수,127.15795949552091,36.4816340872832,월송동,3.3333333333333335,주말
골든비치텔,126.515952538909,36.311103285918,충청남도 보령시,0.16666666666666666,주말
골프존파크/반곡나사스크린점,127.30174133304,36.4907215670033,세종특별자치시,0.16666666666666666,주말
골프존파크/반월네오골프존점,127.04642647180876,37.23032149895276,경기도 화성시,0.16666666666666666,주말
