목적지명_통합,목적지X좌표,목적지Y좌표,방문건수,표시용행정구역,festival_period,is_weekend,요일
스타벅스/대전지족점,127.3176189111838,36.38717362911039,2.0,대전광역시 유성구,전체기간,1,Saturday
스타벅스/대전한남대DT점,127.423312164428,36.3584905080083,2.0,대전광역시 대덕구,전체기간,0,Thursday
스타벅스/대천해수욕장점,126.51212524321274,36.31490331001744,1.0,충청남도 보령시,전체기간,1,Saturday
스타벅스/더여수돌산DT점,127.744016040022,34.7274250471323,1.0,전라남도 여수시,전체기간,1,Saturday
스타벅스/별다방점,126.982729816384,37.5600439705648,1.0,서울특별시 중구,전체기간,0,Monday
스타벅스/서산예천DT점,126.440144997823,36.7717771895585,1.0,충청남도 서산시,전체기간,1,Saturday
스타벅스/서초동점,127.021564411134,37.4859448111295,1.0,서울특별시 서초구,전체기간,0,Thursday
스타벅스/세종다정DT점,127.25524259858528,36.494856464305386,10.0,세종특별자치시,전체기간,1,Saturday
스타벅스/세종반곡점,127.31004747289424,36.49785634663586,1.0,세종특별자치시,전체기간,1,Saturday
스타벅스/세종보람점,127.2865182740898,36.47733004588365,2.0,세종특별자치시,전체기간,1,Sunday
스타벅스/세종새롬점,127.250851735913,36.4865174568776,3.0,세종특별자치시,전체기간,1,Saturday
스타벅스/세종아름점,127.24260493155,36.5116695532694,2.0,세종특별자치시,전체기간,1,Sunday
스타벅스/세종종촌점,127.24943597738236,36.50405242416865,5.0,세종특별자치시,전체기간,1,Saturday
스타벅스/세종청사점,127.270225259991,36.504512694471,1.0,세종특별자치시,전체기간,0,Tuesday
스타벅스/세종한솔점,127.25340820369198,36.47992819310732,3.0,세종특별자치시,전체기간,1,Sunday
스타벅스/신세계대전R점,127.382067320276,36.3751029429357,1.0,대전광역시 유성구,전체기간,1,Saturday
스타벅스/아산모종점,127.02865412736996,36.77642517729866,1.0,충청남도 아산시,전체기간,1,Saturday
스타벅스/아산탕정역점,127.083770533699,36.78703589945,1.0,충청남도 아산시,전체기간,1,Sunday
스타벅스/역삼아레나빌딩점,127.04311041790872,37.501139803827904,1.0,서울특별시 강남구,전체기간,1,Saturday
스타벅스/오산IC DT점,127.07686410853974,37.142660155437696,1.0,경기도 오산시,전체기간,1,Sunday
스타벅스/천안IC DT점,127.161424432979,36.8203366308656,1.0,충청남도 천안시 동남구,전체기간,1,Saturday
스타벅스/천안쌍용역점,127.122161568094,36.7930941969225,1.0,충청남도 천안시 서북구,전체기간,0,Friday
스타벅스/천안업성레이크점,127.138066953207,36.8454636785359,1.0,충청남도 천안시 서북구,전체기간,0,Monday
스타벅스/충남대정문점,127.34452340417732,36.36065865870943,1.0,대전광역시 유성구,전체기간,0,Monday
스타벅스/충남보령DT점,126.58925284933191,36.34095696226459,1.0,충청남도 보령시,전체기간,1,Saturday
스타벅스/포항중앙로DT점,129.3659461192259,36.03056895337875,1.0,경상북도 포항시남구,전체기간,1,Saturday
스타벅스/하남덕풍점,127.209171520936,37.552248332415,1.0,경기도 하남시,전체기간,0,Tuesday
스타필드/안성,127.14709467672208,36.99502539359405,12.0,경기도 안성시,전체기간,1,Sunday
스타필드/하남,127.22367994072208,37.5455129166084,2.0,경기도 하남시,전체기간,1,Sunday
스타필드시티/위례,127.14840204005722,37.48011055297601,1.0,경기도 하남시,전체기간,1,Sunday
스태미나하우스,127.115205392895,37.0165766384369,1.0,경기도 평택시,전체기간,0,Tuesday
스터닝/천안점,127.10826539431,36.8132673315829,1.0,충청남도 천안시 서북구,전체기간,1,Saturday
스터디팜,127.3449991017,36.3611502285357,1.0,대전광역시 유성구,전체기간,1,Saturday
스테디커피/세종점,127.285205384454,36.4704537435074,1.0,세종특별자치시,전체기간,0,Thursday
스테이아야나,127.422563705168,36.4326699965274,2.0,대전광역시 대덕구,전체기간,0,Friday
스테이어반트감성호텔,127.348421729171,36.3571138487704,3.0,대전광역시 유성구,전체기간,1,Sunday
스테이오안,127.25720796485308,36.36308481124561,3.0,반포면,전체기간,0,Friday
스테이온유,129.010116651777,35.2347139220432,2.0,부산광역시 북구,전체기간,1,Sunday
스테이인터뷰/공주점,127.12158707491744,36.457277270340455,12.0,중학동,전체기간,1,Sunday
스테이인터뷰/장태산,127.339025129231,36.2217612094787,2.0,대전광역시 서구,전체기간,0,Wednesday
스텔라떡볶이/궁동로데오점,127.3507038498154,36.36166801657204,1.0,대전광역시 유성구,전체기간,0,Tuesday
스텔라떡볶이/세종아름점,127.24908956421211,36.51125066988581,1.0,세종특별자치시,전체기간,1,Saturday
슬로우스테어,127.12126714570452,36.45888893479201,3.0,중학동,전체기간,1,Saturday
슬지제빵소,126.618286608394,35.5947256181888,2.0,전라북도 부안군,전체기간,1,Sunday
승일식당,126.98232909118194,35.32200323233272,1.0,전라남도 담양군,전체기간,0,Thursday
승지원,127.12689874961296,36.82843439709467,1.0,충청남도 천안시 서북구,전체기간,0,Monday
시골농장산닭집,127.339827501835,36.2961143125149,1.0,대전광역시 서구,전체기간,1,Sunday
시골뚜부,126.895059210673,36.301528442779,1.0,충청남도 부여군,전체기간,0,Friday
시골밥상,127.142340787432,36.3622686890136,2.0,계룡면,전체기간,0,Tuesday
시골집손님방,127.119887088647,36.6136551119411,1.0,정안면,전체기간,1,Saturday
시골큰집,127.05515150313572,36.6223364810657,4.0,정안면,전체기간,1,Sunday
시드니모텔,127.13039644694,36.470089661986,9.0,신관동,전체기간,0,Tuesday
시드니하트,127.293878902402,36.4839536787645,1.0,세종특별자치시,전체기간,1,Sunday
시루향기/대전산성점,127.386381432921,36.3018738790862,1.0,대전광역시 중구,전체기간,1,Sunday
시민철물,127.50003140685986,34.98856759977996,2.0,전라남도 순천시,전체기간,0,Friday
시버리솔루션스,127.260501300238,36.4820756999541,2.0,세종특별자치시,전체기간,1,Sunday
시원튼튼의원,127.242490172642,36.2885587733635,1.0,충청남도 계룡시,전체기간,0,Friday
시유당,127.092376234075,36.7294957954998,1.0,충청남도 천안시 동남구,전체기간,1,Saturday
시인신동엽생가,126.909343448576,36.277475656253,1.0,충청남도 부여군,전체기간,1,Sunday
시장목공소,126.800066638727,36.450740203751,1.0,충청남도 청양군,전체기간,1,Sunday
시장밤짜장,127.12304561503204,36.45973150516368,1.0,웅진동,전체기간,1,Saturday
시장정육점식당,127.12226205673473,36.46587358178583,83.0,웅진동,전체기간,1,Saturday
시흥갯골생태공원,126.780983949421,37.3906904238162,1.0,경기도 시흥시,전체기간,1,Sunday
식객초밥,127.365457420249,36.3577208163789,1.0,대전광역시 서구,전체기간,1,Sunday
식약동원,127.11887128639783,36.44893798087662,1.0,중학동,전체기간,0,Monday
식장산,127.48111139874166,36.29971072880948,2.0,대전광역시 동구,전체기간,0,Friday
식탐,127.13768374080536,36.47658193328182,8.0,신관동,전체기간,0,Thursday
신강상사,127.3679976378414,36.30916927035138,1.0,대전광역시 서구,전체기간,1,Saturday
신계룡산갑사펜션,127.17846902009435,36.37332044007735,8.0,계룡면,전체기간,1,Saturday
신공주식당,127.123768217691,36.456026973833,1.0,중학동,전체기간,0,Thursday
신관감리교회,127.141034345721,36.4748947314637,2.0,신관동,전체기간,0,Tuesday
신관공영주차장,127.135451534297,36.4721172379463,16.0,신관동,전체기간,0,Wednesday
신관동공영주차장,127.12914654334,36.4717561312656,16.0,신관동,전체기간,1,Saturday
신관동공원공영주차장,127.13589625867904,36.47268733041702,37.0,신관동,전체기간,1,Saturday
신관동성당,127.148339246169,36.4754224917107,5.0,월송동,전체기간,1,Sunday
신관동쌈지공영주차장,127.132229626983,36.4689786882913,4.0,신관동,전체기간,1,Sunday
신관연합정형외과의원,127.142034262908,36.4742003720667,4.0,신관동,전체기간,0,Friday
신관짬뽕/[중식],127.13164327238088,36.47178415661446,52.0,신관동,전체기간,0,Wednesday
신광강판인쇄,126.755682903626,36.6753494434884,2.0,충청남도 예산군,전체기간,0,Thursday
신기1통마을회관,127.151089478202,36.4220674809661,1.0,옥룡동,전체기간,1,Sunday
신달교회,126.97438420311,36.5997611832572,1.0,유구읍,전체기간,0,Friday
신대문사굿당,127.23033860660944,36.405326064589424,1.0,반포면,전체기간,0,Thursday
신대신암굿당,127.209056641562,36.4112079463338,3.0,반포면,전체기간,1,Saturday
신도림테크노마트,126.890265628638,37.5070478415241,1.0,서울특별시 구로구,전체기간,1,Sunday
신도시이진병원,127.107353814404,36.7896698335709,1.0,충청남도 아산시,전체기간,0,Monday
신도안오리,127.252347877553,36.2742446226206,1.0,충청남도 계룡시,전체기간,1,Saturday
신도칼국수/월평점,127.36107356286443,36.35319943264076,1.0,대전광역시 서구,전체기간,1,Sunday
신동양이용원,127.367711186785,36.3460833357034,1.0,대전광역시 서구,전체기간,1,Sunday
신동엽문학관,126.90935658167236,36.27766852120679,2.0,충청남도 부여군,전체기간,1,Saturday
신라스테이/여수,127.748757029731,34.7440564906759,1.0,전라남도 여수시,전체기간,1,Sunday
신라스테이/천안,127.143187632607,36.8257450133511,3.0,충청남도 천안시 서북구,전체기간,1,Saturday
신명호베이커리,127.06750045067182,37.2424205230113,1.0,경기도 용인시 기흥구,전체기간,0,Friday
신미가짬뽕/[중식],127.25215365723436,36.36130959009672,11.0,반포면,전체기간,1,Sunday
신미정춘천닭갈비/본점,127.286781392523,36.479995039761,2.0,세종특별자치시,전체기간,0,Thursday
신방동공주칼국수/본점,127.123074285097,36.7893266014145,1.0,충청남도 천안시 동남구,전체기간,1,Sunday
신봉골프연습장,127.086658696325,37.3238394503611,1.0,경기도 용인시 수지구,전체기간,0,Friday
신부동성당,127.160811789503,36.825369249823,2.0,충청남도 천안시 동남구,전체기간,1,Sunday
신사우물갈비/아산온천점,127.000773090691,36.7932073889019,1.0,충청남도 아산시,전체기간,0,Monday
신선한우마을/가수원직영점,127.3509957419268,36.307040436761234,1.0,대전광역시 서구,전체기간,0,Tuesday
신성리갈대밭,126.8628985912224,36.06768812169105,1.0,충청남도 서천군,전체기간,1,Sunday
신성아구찜/중앙시장본점,127.1505987724402,36.80046152663063,1.0,충청남도 천안시 동남구,전체기간,1,Sunday
신세계백화점/강남점,127.00432032924516,37.505305732081965,2.0,서울특별시 서초구,전체기간,0,Thursday
신세계백화점/광주점,126.8826443537564,35.16068129387156,1.0,광주광역시 서구,전체기간,1,Saturday
신세계백화점/센텀시티점,129.12907174004943,35.16864392798528,1.0,부산광역시 해운대구,전체기간,0,Friday
신세계백화점/천안아산점,127.15606633618994,36.81948953261511,17.0,충청남도 천안시 동남구,전체기간,0,Tuesday
신시도해비치펜션,126.448960986541,35.8177786550922,1.0,전라북도 군산시,전체기간,1,Sunday
신아양행,127.032155349893,36.4526466389692,1.0,우성면,전체기간,0,Thursday
신안골분식,127.288248370531,36.6158413213083,3.0,세종특별자치시,전체기간,0,Wednesday
신야춘추,127.235915621891,36.3825724774873,1.0,반포면,전체기간,1,Saturday
신영드림타워,127.2621940938323,36.48238920019551,1.0,세종특별자치시,전체기간,0,Monday
신원사,127.183948435992,36.3357163988222,53.0,계룡면,전체기간,1,Sunday
신율농장,127.109063855237,36.5992414587405,5.0,정안면,전체기간,1,Saturday
신은침례교회,126.942241271843,36.1296915755963,2.0,전라북도 익산시,전체기간,1,Saturday
신일팜글라스,127.071346487099,36.4319547803737,1.0,금학동,전체기간,0,Thursday
신전떡볶이/공주신관점,127.140812150987,36.4740337172755,3.0,신관동,전체기간,1,Saturday
신정호민물장어맛집,126.973986438143,36.7589332875309,1.0,충청남도 아산시,전체기간,0,Tuesday
신진성아구찜해물찜/신불당점,127.101881961607,36.8099965334488,1.0,충청남도 천안시 서북구,전체기간,1,Sunday
신짬뽕/[중식],127.133785190104,36.4526194521607,5.0,옥룡동,전체기간,0,Tuesday
신참떡볶이/세종다정점,127.24913884290162,36.49527488612778,1.0,세종특별자치시,전체기간,0,Tuesday
신천지예수교증거장막성전/공주교회,127.1217028313,36.46395142266,2.0,웅진동,전체기간,0,Tuesday
신촌설렁탕/만년점,127.37991548922432,36.36755077618531,1.0,대전광역시 서구,전체기간,1,Sunday
신탄진성당,127.42733373185,36.4483836648059,1.0,대전광역시 대덕구,전체기간,0,Monday
신탄진시장,127.425966067984,36.4495816870581,1.0,대전광역시 대덕구,전체기간,0,Monday
신터미널약국,127.134954274156,36.4685049736458,4.0,신관동,전체기간,1,Sunday
신토방유황오리전문점,127.1411738380133,37.64310508032136,1.0,경기도 구리시,전체기간,0,Friday
신토불이병천순대,127.24128072462072,36.29018606135187,1.0,충청남도 계룡시,전체기간,1,Sunday
신포우리만두/공주신관점,127.14015680930214,36.47402039600645,3.0,신관동,전체기간,1,Sunday
신풍매운탕,127.177862926203,36.1812920356975,1.0,충청남도 논산시,전체기간,1,Sunday
신풍보건지소,126.95785586540735,36.51530572732411,12.0,신풍면,전체기간,0,Wednesday
신풍휴게소/당진방향 [당진상주선],126.99943545237,36.5197221279298,2.0,신풍면,전체기간,0,Friday
신풍휴게소/상주방향 [당진상주선],126.996241262346,36.5231661606963,2.0,신풍면,전체기간,0,Monday
신한주류,126.793408659388,36.4392732586583,1.0,충청남도 청양군,전체기간,0,Thursday
신호등장작구이/대전점,127.35175777503268,36.347777809006125,1.0,대전광역시 서구,전체기간,0,Monday
신화교회,127.07516410662969,36.12922410177912,1.0,충청남도 논산시,전체기간,0,Tuesday
신화환경개발,127.04857173853998,36.317495472289366,1.0,탄천면,전체기간,0,Thursday
신흥동성당,127.143096789167,37.4490087982123,1.0,경기도 성남시 수정구,전체기간,0,Tuesday
신흥리마을회관,127.063264168185,36.398458553171,1.0,이인면,전체기간,0,Wednesday
신흥주방그릇도매마트,127.35394721081076,36.30576287028895,1.0,대전광역시 서구,전체기간,1,Sunday
신흥파닭,127.29540553725472,36.59668540967129,1.0,세종특별자치시,전체기간,0,Thursday
심곡서원,127.076612458296,37.3057644269878,1.0,경기도 용인시 수지구,전체기간,1,Sunday
심규화이비인후과의원,127.46600269198528,36.61129575465092,1.0,충청북도 청주시 서원구,전체기간,0,Tuesday
심마니약초오리백숙,127.1218290772092,36.46295891854936,2.0,웅진동,전체기간,0,Friday
십전갈비탕,127.2518888178526,36.3594793143949,9.0,반포면,전체기간,1,Saturday
십전육빔,127.253164310122,36.3579642701304,2.0,반포면,전체기간,0,Friday
싱그린골프클럽,127.42449071020684,36.38470317355412,2.0,대전광역시 대덕구,전체기간,0,Thursday
싱싱솥밥,126.432763885933,36.7737120396085,1.0,충청남도 서산시,전체기간,1,Sunday
싸리골,127.22860863058776,36.40153085549042,5.0,반포면,전체기간,0,Monday
쌈마이대패/성남점,127.43288904635762,36.34695903209192,1.0,대전광역시 동구,전체기간,1,Sunday
쌍도하우스,126.5904385237031,36.13078611657263,2.0,충청남도 서천군,전체기간,1,Saturday
쌍신동마을회관,127.116064299042,36.4802550854587,2.0,신관동,전체기간,1,Saturday
쌍용동로데오거리,127.129514897138,36.8030887655379,1.0,충청남도 천안시 동남구,전체기간,0,Wednesday
쌍용수산시장,127.115812481013,36.7910784495652,2.0,충청남도 천안시 서북구,전체기간,1,Saturday
쌍청고기마을,127.45577570901612,36.320740764099575,1.0,대전광역시 동구,전체기간,1,Saturday
써미트컨트리클럽,127.32535931336687,35.840781236145766,1.0,전라북도 진안군,전체기간,0,Friday
썬더치킨/공주대점,127.13674516859152,36.47259525556824,1.0,신관동,전체기간,0,Monday
썬스파,126.758115194108,37.6707088875504,1.0,경기도 고양시 일산서구,전체기간,1,Sunday
썬코스트리조트,126.1195854841432,34.99695356711629,1.0,nan nan,전체기간,1,Sunday
쎄다코리아,127.369131089166,36.348591436237,1.0,대전광역시 서구,전체기간,0,Tuesday
쎄쎄/[중식],126.9546058435742,36.55080165379104,2.0,유구읍,전체기간,0,Monday
쎄트렉아이,127.390046007974,36.4000287283964,1.0,대전광역시 유성구,전체기간,0,Friday
쎄트렉아이/문지연구소,127.402937719805,36.3958693993788,3.0,대전광역시 유성구,전체기간,0,Thursday
쏘카존/공주종합버스터미널옆,127.13395170333,36.4681454600438,2.0,신관동,전체기간,1,Sunday
쏘피파파,127.375630577943,36.3658232593123,1.0,대전광역시 서구,전체기간,0,Wednesday
씨튼영성의집,127.184026021603,36.3293849216006,1.0,충청남도 논산시,전체기간,1,Saturday
씰리침대/둔산월평점,127.361598005694,36.3581957618918,1.0,대전광역시 서구,전체기간,0,Thursday
아가랑도서관,127.306275643324,36.3907745940427,1.0,대전광역시 유성구,전체기간,0,Tuesday
아고야,126.89326872545054,37.57749161582213,1.0,서울특별시 마포구,전체기간,0,Thursday
아담스꼬마김밥/충남대점,127.34477146,36.3610715822707,1.0,대전광역시 유성구,전체기간,1,Sunday
아띠쥬,127.275001245716,36.4737687271011,1.0,세종특별자치시,전체기간,1,Sunday
아람누리펜션,127.205973500403,36.4203457757662,3.0,반포면,전체기간,0,Monday
아람정육식당,127.131031671314,36.8330580023584,1.0,충청남도 천안시 서북구,전체기간,0,Friday
아레피,126.94771774488868,36.864104116734026,2.0,충청남도 아산시,전체기간,0,Wednesday
아르볼그란데366,127.222363605615,36.2816686539257,1.0,충청남도 계룡시,전체기간,0,Thursday
아르피아스포츠센터,127.10570175282,37.3257665976217,2.0,경기도 용인시 기흥구,전체기간,0,Tuesday
아름다운가게/대전지족점,127.316309500674,36.3872230634083,1.0,대전광역시 유성구,전체기간,0,Thursday
아름다운십자가기도원,127.264468812953,36.3633526119634,1.0,반포면,전체기간,0,Friday
아름동복합커뮤니티센터,127.246978326739,36.512230108271,1.0,세종특별자치시,전체기간,0,Monday
아름드리나무어린이병원,127.248416887532,36.5113998618623,3.0,세종특별자치시,전체기간,0,Friday
아름튼튼정형외과의원,127.249247908137,36.5118919608392,1.0,세종특별자치시,전체기간,0,Friday
아리랑도매마트,126.952661571131,36.5509682902836,2.0,유구읍,전체기간,0,Thursday
